Number of nodes,Number of Edges,Average Degree,Density,Cut-Ratio,Avg. internal density,Coverage,Performance,Modularity,Execution Time,Num of Clusters
125,1083,17.328,0.13974193548387095,0.0967741935483871,0,0.1172668513388735,0.8754838709677419,0.03847124493451638,2.2764400728046894,109
130,1046,16.092307692307692,0.12474657125819917,0.09302325581395349,0,0.29732313575525815,0.90304114490161,0.16593898635976476,1.9464732594788074,92
135,1144,16.94814814814815,0.12647871752349366,0.16417910447761194,0,0.19405594405594406,0.8920950801547817,0.07554350151596646,3.3317864425480366,112
140,1076,15.371428571428572,0.1105858170606372,0.10521281683405069,0,0.1171003717472119,0.9013360739979445,0.06221324332167871,2.910996500402689,124
145,1266,17.46206896551724,0.12126436781609196,0.0763888888888889,0,0.1406003159557662,0.8946360153256705,0.05342984209698785,3.2160640209913254,126
150,1287,17.16,0.11516778523489933,0.03355704697986577,0,0.2556332556332556,0.9098881431767338,0.1293833077049863,3.4087901189923286,123
155,1371,17.690322580645162,0.11487222454964391,0.06493506493506493,0,0.2399708242159008,0.909509844993716,0.16826298213329008,4.036205220967531,118
160,1206,15.075,0.09481132075471699,0.028965517241379312,0,0.38723051409618575,0.9345125786163522,0.24529473967916054,3.3935650065541267,107
165,1664,20.169696969696968,0.1229859571322986,0.10344827586206896,0,0.2091346153846154,0.8984478935698448,0.0942801752034022,5.149039529263973,137
170,1293,15.211764705882352,0.09001044204664115,0.023668639053254437,0,0.12451662799690642,0.9205012182387748,0.07101538476261902,5.394533921033144,152
175,1410,16.114285714285714,0.09261083743842365,0.04,0,0.34397163120567376,0.93247947454844,0.23157713394698498,6.447326220571995,129
180,1504,16.711111111111112,0.09335816263190565,0.055865921787709494,0,0.15757978723404256,0.919056486654252,0.10427689282480763,6.522235754877329,152
185,2351,25.416216216216217,0.1381316098707403,0.125,0,0.23819651212250106,0.8863689776733255,0.034487075827349126,9.059918858110905,148
190,1622,17.073684210526316,0.09033695349484823,0.037037037037037035,0,0.2342786683107275,0.9272626009468115,0.15921150457412778,5.006110843271017,142
195,1561,16.01025641025641,0.08252709489822892,0.04593522802379379,0,0.42664958360025623,0.9490351572825799,0.33993920518598597,6.209736336022615,115
200,1987,19.87,0.09984924623115578,0.04522613065326633,0,0.19325616507297433,0.91356783919598,0.09625955727832324,7.439482755959034,160
205,2447,23.87317073170732,0.11702534672405547,0.2107843137254902,0,0.24601552921945238,0.9079387852702057,0.18165350631591615,10.22732101008296,154
210,1873,17.83809523809524,0.08534973798131693,0.07177033492822966,0,0.2995194874532835,0.9348826611984506,0.2051663436549796,14.19169457629323,159
215,2123,19.748837209302327,0.09228428602477723,0.06542056074766354,0,0.17381064531323598,0.9208867637470115,0.11077572885089394,11.296755369752645,186
220,2399,21.80909090909091,0.0995848899958489,0.07909196067090804,0,0.307211338057524,0.926774595267746,0.16616152937143303,10.842480272054672,167
225,2363,21.004444444444445,0.09376984126984127,0.16517857142857142,0,0.27253491324587387,0.9245634920634921,0.17696120666882897,9.259514402598143,170
230,1868,16.243478260869566,0.07093221947977976,0.013256006628003313,0,0.1386509635974304,0.9377634326941333,0.10295796670166782,8.601439822465181,197
235,2498,21.259574468085106,0.09085288234224405,0.076432022084196,0,0.12369895916733387,0.9178759774504456,0.07455596182310133,16.303863558918238,208
240,2640,22.0,0.09205020920502092,0.016736401673640166,0,0.30757575757575756,0.9298465829846583,0.18618127295684117,13.713912066072226,178
245,2760,22.53061224489796,0.09233857477417197,0.12704918032786885,0,0.2565217391304348,0.9262295081967213,0.16031617569838286,18.465876888483763,189
250,2537,20.296,0.08151004016064257,0.08032128514056225,0,0.1430823807646827,0.9278393574297189,0.0758725144565205,14.747070994228125,221
