Number of nodes,Number of Edges,Average Degree,Density,Cut-Ratio,Avg. internal density,Coverage,Performance,Modularity,Execution Time,Num of Clusters
725,52200,144.0,0.19889502762430938,2.3781212841854935e-05,0.9999042145593868,0.9999042145593869,0.9999618975042865,0.799904214559387,9.9941824,5
750,55875,149.0,0.19893190921228304,2.2222222222222223e-05,0.9999105145413869,0.999910514541387,0.9999643969737427,0.799910514541387,9.858457000000016,5
50,100,4.0,0.08163265306122448,0.008888888888888889,0.9,0.9,0.9836734693877551,0.7999999999999999,0.042999699999995755,10
100,450,9.0,0.09090909090909091,0.0022222222222222222,0.9777777777777776,0.9777777777777777,0.9959595959595959,0.8777777777777778,0.11406940000000532,10
150,1050,14.0,0.09395973154362416,0.0009876543209876543,0.9904761904761905,0.9904761904761905,0.9982102908277405,0.8904761904761905,0.25368539999999484,10
200,1900,19.0,0.09547738693467336,0.0005555555555555556,0.9947368421052631,0.9947368421052631,0.9989949748743718,0.8947368421052633,0.5009943999999962,10
250,3000,24.0,0.0963855421686747,0.00035555555555555557,0.9966666666666667,0.9966666666666667,0.9993574297188755,0.8966666666666667,0.9088873999999976,10
300,4350,29.0,0.09698996655518395,0.0002469135802469136,0.9977011494252872,0.9977011494252873,0.9995540691192865,0.8977011494252873,1.4436747999999966,10
350,5950,34.0,0.09742120343839542,0.00018140589569160998,0.9983193277310924,0.9983193277310924,0.999672533769955,0.8983193277310924,2.0771899000000076,10
400,7800,39.0,0.09774436090225563,0.0001388888888888889,0.998717948717949,0.9987179487179487,0.9997493734335839,0.8987179487179487,1.932514800000007,10
450,9900,44.0,0.09799554565701558,0.00010973936899862826,0.998989898989899,0.998989898989899,0.9998020292006929,0.8989898989898991,2.4713572,10
500,12250,49.0,0.09819639278557114,8.888888888888889e-05,0.9991836734693876,0.9991836734693877,0.9998396793587174,0.899183673469388,2.9960681000000022,10
